time,y_measure,y_estimate,y_true,noise
0,3.30844347836692,0,3,0.308443478366917
0.1,2.71566110447861,0,2.970124683901,-0.254463579422391
0.2,2.57947526259815,0,2.91094425736451,-0.331468994766367
0.3,1.90643186615535,0,2.82334014532832,-0.916908279172968
0.4,3.02306479041431,0,2.70846829306869,0.314596497345622
0.5,3.20210128136004,0,2.56774491370469,0.634356367655341
0.6,1.31055557036313,0,2.40282978350283,-1.09227421313969
0.7,1.63442570378664,0,2.21560727587256,-0.581181572085917
0.8,2.9690192979595,0,2.00816534558197,0.960853952377531
0.9,1.54839021130817,0,1.78277269304732,-0.234382481739159
1,2.17433394284485,0,1.54185435440208,0.632479588442773
1.1,0.984537130630649,0,1.28796597629584,-0.303428845665193
1.2,1.61564323115883,0,1.02376704490608,0.59187618625275
1.3,0.462268094560233,0,0.751993346387006,-0.289725251826773
1.4,0.755740836388901,0,0.475428940881767,0.280311895507134
1.5,-0.345339427524394,0,0.196877934264962,-0.542217361789355
1.6,-0.63901307197428,0,-0.0808636690290025,-0.558149402945278
1.7,0.0797572354884697,0,-0.355035752363799,0.434792987852269
1.8,-0.705939013418859,0,-0.622941239096877,-0.0829977743219821
1.9,-0.798136635600317,0,-0.881972346304883,0.0838357107045659
2,-0.85266421195571,0,-1.12963568731545,0.276971475359736
2.1,-0.394120593831992,0,-1.36357598431021,0.969455390478216
2.2,-2.00573858869488,0,-1.58159816849245,-0.424140420202425
2.3,-2.4931268166086,0,-1.78168766359735,-0.71143915301125
2.4,-2.31094419161234,0,-1.96202866866099,-0.348915522951357
2.5,-1.45839450422306,0,-2.12102027773678,0.662625773513717
2.6,-2.80465704642126,0,-2.25729029742147,-0.5473667489998
2.7,-2.3177504241586,0,-2.36970664738257,0.0519562232239745
2.8,-1.98079474232476,0,-2.45738625431111,0.476591511986355
2.9,-1.37986956612884,0,-2.51970137559689,1.13983180946805
3,-2.38372224124713,0,-2.55628331527488,0.172561074027749
3.1,-2.87717208750082,0,-2.56702352115422,-0.310148566346599
3.2,-2.40481874386384,0,-2.55207207825275,0.147253334388908
3.3,-2.41102811299073,0,-2.51183363945973,0.100805526468997
3.4,-1.44104645828531,0,-2.4469608594848,1.00591440119949
3.5,-3.14031703894986,0,-2.3583454223776,-0.781971616572256
3.6,-1.52072293045151,0,-2.24710677598878,0.726383845537274
3.7,-1.39997453156887,0,-2.11457870846893,0.714604176900058
3.8,-1.41842690580937,0,-1.96229392206573,0.543867016256355
3.9,-1.62518531093155,0,-1.79196677789502,0.166781466963469
4,-1.09354566520614,0,-1.60547440186285,0.511928736656708
4.1,-2.32367299377436,0,-1.40483635635704,-0.918836637417322
4.2,-1.53036825620213,0,-1.19219309458553,-0.338175161616605
4.3,-0.417937024675634,0,-0.969783424413791,0.551846399738157
4.4,-0.0741928306518813,0,-0.739921216168319,0.665728385516438
4.5,-0.988599263107524,0,-0.504971594075479,-0.483627669032046
4.6,0.108323927557271,0,-0.267326853766682,0.375650781323953
4.7,-0.311255193858612,0,-0.0293823485988656,-0.281872845259746
4.8,-0.600663901464325,0,0.206487414565411,-0.807151316029736
4.9,1.26750157930351,0,0.437952233955882,0.829549345347629
5,0.470858488286329,0,0.66274899649952,-0.191890508213191
5.1,1.29634159576179,0,0.878703566071133,0.417638029690655
5.2,0.172720477207927,0,1.08375156714469,-0.911031089936765
5.3,1.34486958609787,0,1.2759578676917,0.0689117184061686
5.4,2.52085651428862,0,1.45353458008887,1.06732193419974
5.5,1.68539571177453,0,1.61485741537131,0.0705382964032164
5.6,2.37108658967554,0,1.75848024421762,0.612606345457922
5.7,1.55816324595197,0,1.88314773738503,-0.324984491433057
5.8,2.4795708547589,0,1.98780597872088,0.491764876038026
5.9,1.90416696761505,0,2.07161096514674,-0.167443997531692
6,2.50398766474085,0,2.13393492992334,0.370052734817513
6.1,2.12102047180659,0,2.17437044783275,-0.0533499760261674
6.2,2.37992923258439,0,2.19273230343315,0.187196929151244
6.3,2.49391758145583,0,2.18905712602334,0.304860455432486
6.4,1.7732164467655,0,2.16360081717712,-0.390384370411622
6.5,2.1884900124113,0,2.11683381845059,0.0716561939607119
6.6,1.76262287627361,0,2.04943428791857,-0.286811411644955
6.7,2.42585737224126,0,1.96227927435505,0.46357809788621
6.8,1.89497010455536,0,1.85643399694589,0.0385361076094699
6.9,1.8741482809368,0,1.73313935623001,0.141008924706791
7,1.98116528656838,0,1.59379781834344,0.387367468224937
7.1,1.84726888117463,0,1.43995782943996,0.407311051734671
7.2,1.48496291897461,0,1.27329693025004,0.211665988724578
7.3,1.46992512963221,0,1.09560375200449,0.374321377627714
7.4,0.527870018132623,0,0.908759084294692,-0.380889066162069
7.5,1.74592448647089,0,0.714716212794943,1.03120827367595
7.6,1.37539063262046,0,0.515480730080326,0.859909902540134
7.7,1.55627080996368,0,0.313090026002458,1.24318078396123
7.8,-0.695284329934092,0,0.109592665225143,-0.804876995159235
7.9,0.0303677507855166,0,-0.0929721414191238,0.12333989220464
8,-0.454099793225736,0,-0.292594768082331,-0.161505025143406
8.1,-0.866595711247842,0,-0.487314908885772,-0.37928080236207
8.2,0.048749177420281,0,-0.675240624980614,0.723989802400895
8.3,-0.685033636203561,0,-0.854566520692589,0.169532884489028
8.4,-2.04535995323669,0,-1.02359087626023,-1.02176907697647
8.5,-0.826011561416656,0,-1.1807315767916,0.354720015374947
8.6,-1.83969817414808,0,-1.32454069065812,-0.515157483489955
8.7,-0.686094100387738,0,-1.45371756546507,0.767623465077327
8.8,-2.21447581297403,0,-1.56712032582542,-0.647355487148604
8.9,-1.50313009289296,0,-1.66377567424444,0.16064558135148
9,-1.80169062843454,0,-1.74288691431657,-0.0588037141179696
9.1,-1.90557175227751,0,-1.80384013395817,-0.101731618319342
9.2,-1.55260250882651,0,-1.84620850535758,0.293605996531073
9.3,-2.34016551920543,0,-1.86975467752499,-0.470410841680437
9.4,-1.83533606514241,0,-1.87443125657531,0.0390951914329002
9.5,-0.870391676840168,0,-1.86037938798459,0.989987711144424
9.6,-1.47951876518838,0,-1.82792547383582,0.348406708647439
9.7,-2.04995072958531,0,-1.77757607632961,-0.272374653255703
9.8,-1.89448198074515,0,-1.71001107640195,-0.184470904343204
9.9,-1.12974628396535,0,-1.62607517299708,0.49632888903173
10,-1.61170357176806,0,-1.52676782423049,-0.0849357475375744
10.1,-0.651887802465757,0,-1.41323174619912,0.761343943733364
10.2,-0.913284947612548,0,-1.28674009841938,0.373455150806832
10.3,-1.29707539432232,0,-1.14868249668025,-0.148392897642065
10.4,-0.514284419808504,0,-1.00055000438487,0.486265584576362
10.5,-1.59324129327081,0,-0.843919262131636,-0.749322031139171
10.6,0.0109083911426431,0,-0.680435922285492,0.691344313428135
10.7,-0.673588319975545,0,-0.511797560557579,-0.161790759417966
10.8,-0.153807240216874,0,-0.339736240112542,0.185928999895668
10.9,-0.444227536982642,0,-0.166000905439391,-0.278226631543251
11,0.154458416810096,0,0.00766021684502161,0.146798199965074
11.1,1.07218631062939,0,0.179517034922772,0.892669275706615
11.2,0.126609892694899,0,0.347874654655997,-0.221264761961097
11.3,0.636515521966021,0,0.511089921884441,0.12542560008158
11.4,0.27829184938006,0,0.667587284446956,-0.389295435066896
11.5,0.735117578532063,0,0.815873822603663,-0.0807562440716
11.6,1.06116598953334,0,0.954553306329439,0.106612683203904
11.7,1.13084867777405,0,1.08233914905653,0.0485095287175231
11.8,1.81159537407315,0,1.19806613974062,0.613529234332529
11.9,1.94603498730349,0,1.30070084847611,0.64533413882738
12,1.85711265334079,0,1.3893506151492,0.467762038191593
12.1,1.43227702888403,0,1.46327104564061,-0.0309940167565854
12.2,1.43810568570711,0,1.52187195571544,-0.083766270008328
12.3,2.2889922802054,0,1.56472171880495,0.724270561400446
12.4,1.20250547971767,0,1.5915499902288,-0.389044510511132
12.5,1.7973050629254,0,1.60224879686075,0.195056266064652
12.6,1.37064344433845,0,1.59687199764169,-0.226228553303237
12.7,2.08274499955099,0,1.57563313652712,0.507111863023872
12.8,1.77541032304629,0,1.53890172526386,0.236508597782436
12.9,1.42655968444191,0,1.48719800866765,-0.0606383242257424
13,2.00056165047159,0,1.42118627967435,0.579375370797233
13.1,1.83111411657668,0,1.34166682522132,0.489447291355361
13.2,1.38113112913671,0,1.24956659685576,0.131564532280955
13.3,0.0754500542698417,0,1.1459287117425,-1.07047865747265
13.4,0.657715661901333,0,1.03190090034929,-0.374185238447954
13.5,0.326283692999309,0,0.908723026429001,-0.582439333429692
13.6,0.753948831632419,0,0.777713812914234,-0.0237649812818151
13.7,0.282637295925018,0,0.640256913924817,-0.357619617999799
13.8,-0.701581327008414,0,0.49778647821075,-1.19936780521916
13.9,0.169566240152505,0,0.35177235297591,-0.182206112823406
14,-0.575473870845287,0,0.203705079129988,-0.779178949975274
14.1,-0.100193272549517,0,0.0550808295919664,-0.155274102141483
14.2,-0.0222910513646041,0,-0.092613558672607,0.0703225073080029
14.3,0.608311384162504,0,-0.237915310631908,0.846226694794413
14.4,-1.05019911495125,0,-0.379400052823804,-0.670799062127448
14.5,-0.593843127498642,0,-0.515695627572713,-0.0781474999259293
14.6,0.0355599999321233,0,-0.645495249333058,0.681055249265181
14.7,-0.865925847102211,0,-0.767569878579759,-0.0983559685224522
14.8,-0.172745928784766,0,-0.880779697704352,0.708033768919586
14.9,-0.985770778182246,0,-0.984084583474946,-0.00168619470729925
15,-1.58107986476348,0,-1.07655348166841,-0.504526383095065
15.1,-1.42999258566171,0,-1.15737260136412,-0.272619984297589
15.2,-0.670124532407421,0,-1.22585235897363,0.555727826566208
15.3,-1.50355251618336,0,-1.28143301523751,-0.222119500945854
15.4,-0.591273199860222,0,-1.3236889620122,0.732415762151982
15.5,-1.65880490541237,0,-1.35233162955657,-0.306473275855793
15.6,-1.54506437757178,0,-1.36721099906824,-0.177853378503547
15.7,-1.29076830557973,0,-1.36831571927279,0.0775474136930534
15.8,-0.928076882666795,0,-1.3557718397937,0.427694957126901
15.9,-0.755207884006682,0,-1.32984018769036,0.574632303683677
16,-1.52293255236136,0,-1.29091242681223,-0.232020125549128
16.1,-0.523695999905683,0,-1.23950585235056,0.715809852444881
16.2,-1.4324482390225,0,-1.17625698505392,-0.256191253968571
16.3,-0.541954519012266,0,-1.10191404089563,0.55995952188336
16.4,-1.26762629729987,0,-1.01732836243519,-0.250297934864681
16.5,-0.996356704592061,0,-0.923444907606312,-0.0729117969857485
16.6,-1.9257221509262,0,-0.821291900105515,-1.10443025082068
16.7,-0.629497002801095,0,-0.711969752875423,0.0824727500743279
16.8,-0.760667851498149,0,-0.596639382311789,-0.16402846918636
16.9,-0.178848345693543,0,-0.476510035725708,0.297661690032166
17,0.27582250114286,0,-0.352826758224323,0.628649259367184
17.1,-0.0781542287839247,0,-0.226857627511841,0.148703398727916
17.2,-0.306670938156679,0,-0.0998808861471804,-0.206790052009498
17.3,0.774755810032342,0,0.026827899472398,0.747927910559944
17.4,-0.652660074591863,0,0.152008525684863,-0.804668600276725
17.5,-0.00718406120602577,0,0.27442855878752,-0.281612619993545
17.6,0.963908192451107,0,0.392895342032038,0.571012850419069
17.7,0.127892315472976,0,0.506267486702444,-0.378375171229468
17.8,1.03559011188507,0,0.613465737881325,0.42212437400375
17.9,0.271959740938539,0,0.713483112830218,-0.441523371891679
18,0.690874593747558,0,0.805394218175484,-0.114519624427926
18.1,0.570775482842258,0,0.888363661209041,-0.317588178366783
18.2,0.598345565618797,0,0.961653480484577,-0.36330791486578
18.3,0.790306950870464,0,1.02462953140889,-0.234322580538424
18.4,1.44918534368378,0,1.07676677358291,0.372418570100872
18.5,0.251300327610646,0,1.11765341812283,-0.866353090512188
18.6,1.25885881035196,0,1.14699390496958,0.111864905382374
18.7,0.450813394019512,0,1.1646106921544,-0.713797298134892
18.8,1.01794482673352,0,1.17044485100877,-0.152500024275252
18.9,1.11851094284815,0,1.16455547326735,-0.0460445304192062
19,1.75430068138703,0,1.14711790779511,0.607182773591915
19.1,0.563468940070842,0,1.11842085615807,-0.554951916087224
19.2,0.948200451077294,0,1.07886236733993,-0.130661916262637
19.3,1.5852870487046,0,1.0289447824779,0.556342266226695
19.4,0.37123922847805,0,0.969268690449379,-0.598029461971329
19.5,-0.00850978701940719,0,0.900525964394743,-0.90903575141415
19.6,1.09548111703957,0,0.823491957724038,0.27198915931553
19.7,0.507383235037455,0,0.73901694575093,-0.231633710713475
19.8,1.48633151669994,0,0.648016905758848,0.83831461094109
19.9,0.040173404280832,0,0.551463733974474,-0.511290329693642
20,0.466156601410826,0,0.450375002556002,0.0157815988548245
20.1,0.529900662031193,0,0.345803363262248,0.184097298768944
20.2,0.237679387332954,0,0.238825706928779,-0.00114631959582491
20.3,0.0513950905808828,0,0.130532189225156,-0.0791370986442735
20.4,-0.522925497895917,0,0.0220152334009797,-0.544940731296896
20.5,-0.362668204740998,0,-0.0856413801438864,-0.277026824597111
20.6,0.159151411888627,0,-0.191373229587726,0.350524641476354
20.7,0.25359439207233,0,-0.294145667850732,0.547740059923062
20.8,-0.319919329510774,0,-0.392963838359967,0.073044508849193
20.9,-0.304933335775594,0,-0.486882194575295,0.181948858799702
21,-0.296186311631131,0,-0.575013433335596,0.278827121704466
21.1,0.350259764404646,0,-0.656536758821777,1.00679652322642
21.2,-1.02165107732085,0,-0.730705401432498,-0.29094567588835
21.3,-0.840799317802685,0,-0.796853324047916,-0.0439459937547686
21.4,-1.4630781996063,0,-0.854401056927659,-0.608677142678637
21.5,-1.35713763813844,0,-0.902860611758518,-0.45427702637992
21.6,-0.872170094311757,0,-0.941839435037613,0.0696693407258559
21.7,-0.727321850958666,0,-0.971043370947531,0.243721519988865
21.8,-0.717750828321537,0,-0.990278614049068,0.272527785727531
21.9,-0.77727439117731,0,-0.999452642381105,0.222178251203794
22,-1.47822916453584,0,-0.99857413181283,-0.479655032723012
22.1,-0.68194980713142,0,-0.98775186263862,0.3058020555072
22.2,-1.21425975023493,0,-0.967192639340592,-0.247067110894334
22.3,-1.09283332884579,0,-0.937198254071104,-0.15563507477469
22.4,-2.03920777596598,0,-0.898161533634434,-1.14104624233155
22.5,-1.37905077299399,0,-0.850561518485566,-0.528489254508423
22.6,-1.719474152692,0,-0.794957830432196,-0.924516322259801
22.7,-0.907674580578892,0,-0.731984293247963,-0.17569028733093
22.8,-1.12883270875443,0,-0.662341877212071,-0.466490831542363
22.9,-0.813321217176598,0,-0.586791044622121,-0.226530172554477
23,-0.37406743404081,0,-0.506143578530551,0.132076144489742
23.1,-1.11633512509582,0,-0.421253981287418,-0.695081143808397
23.2,0.0398102230624865,0,-0.333010532898177,0.372820755960663
23.3,0.216335422222107,0,-0.242326101700147,0.458661523922254
23.4,-0.238945180502416,0,-0.150128801409516,-0.0888163790929008
23.5,-0.156026815571373,0,-0.0573525891859316,-0.0986742263854417
23.6,-0.0506571904965872,0,0.0350721009919402,-0.0857292914885274
23.7,0.426677961440258,0,0.1262275966369,0.300450364803358
23.8,0.25811731154743,0,0.215218005950868,0.0428993055965616
23.9,-0.075281945006648,0,0.301177930198162,-0.37645987520481
24,-0.0150979789935003,0,0.383280785473701,-0.398378764467201
24.1,0.216116670071449,0,0.460746654811993,-0.244629984740545
24.2,0.233033919013977,0,0.532849597050453,-0.299815678036476
24.3,0.377937828420246,0,0.598924345007072,-0.220986516586825
24.4,0.732503325163859,0,0.658372332290048,0.0741309928738115
24.5,0.406703869014797,0,0.710666995352183,-0.303963126337387
24.6,1.18550610509146,0,0.755358305157372,0.430147799934089
24.7,0.641983008321088,0,0.792076490958905,-0.150093482637817
24.8,1.00979754809593,0,0.82053492711438,0.189262620981546
24.9,0.634242763243037,0,0.840532162493064,-0.206289399250027
25,1.18832314139,0,0.851953080780581,0.336370060609422
25.1,0.2138290229209,0,0.854769188764185,-0.640940165843285
25.2,0.0828573858874941,0,0.849038038402121,-0.766180652514627
25.3,0.467393443144332,0,0.834901797056124,-0.367508353911792
25.4,1.93491069014293,0,0.812584988613061,1.12232570152987
25.5,1.6185790293595,0,0.782391436259079,0.836187593100416
25.6,1.10525472303128,0,0.744700445320468,0.360554277710817
25.7,0.606073247763056,0,0.699962271777187,-0.093889024014131
25.8,0.412111155005466,0,0.648692928720768,-0.236581773715302
25.9,0.466630316158685,0,0.591468389106698,-0.124838072948013
26,0.65279284323759,0,0.528918248587718,0.123874594649872
26.1,1.21180662733035,0,0.46171891696107,0.750087710369284
26.2,0.721806290083685,0,0.390586410778906,0.33121987930478
26.3,1.03332426974164,0,0.316268822924326,0.717055446817312
26.4,-0.343822096589112,0,0.239538547420901,-0.583360644010012
26.5,-0.944609180237054,0,0.161184339404128,-1.10579351964118
26.6,-0.0970038768639621,0,0.0820032910310719,-0.179007167895034
26.7,-0.619866665445382,0,0.00279280413831234,-0.622659469583695
26.8,0.0452559010490842,0,-0.0756573603131986,0.120913261362283
26.9,-0.837559574026995,0,-0.152572877529509,-0.684986696497486
27,-0.00911223290592636,0,-0.22720242276282,0.218090189856893
27.1,-0.546671913139948,0,-0.298824930693918,-0.24784698244603
27.2,-0.210040406634715,0,-0.366756480995601,0.156716074360886
27.3,-0.513445900872086,0,-0.430356745170185,-0.0830891557019017
27.4,0.205883816421506,0,-0.489034934772712,0.694918751194218
27.5,-1.09413262844356,0,-0.542255196696993,-0.551877431746568
27.6,-0.751971309482656,0,-0.589541407252962,-0.162429902229694
27.7,-1.35755908376673,0,-0.630481323236355,-0.727077760530374
27.8,-1.48525459391723,0,-0.664730055016199,-0.820524538901032
27.9,-0.034684933568667,0,-0.692012833770879,0.657327900202212
28,-0.880716174545987,0,-0.712127052315916,-0.16858912223007
28.1,-0.689079651741105,0,-0.724943566410959,0.0358639146698541
28.2,-1.0490717086019,0,-0.730407250934618,-0.318664457667279
28.3,-0.575239531794412,0,-0.728536812798089,0.153297281003677
28.4,-0.81548512325219,0,-0.719423869857773,-0.0960612533944171
28.5,-0.630427640904143,0,-0.703231312310539,0.0728036714063956
28.6,-1.1413412346556,0,-0.680190970042545,-0.461150264613057
28.7,-0.820167439316431,0,-0.650600616086363,-0.169566823230068
28.8,0.13223290346055,0,-0.614820342657895,0.747053246118445
28.9,-0.198165534332062,0,-0.573268352135049,0.375102817802988
29,-0.428835613357217,0,-0.52641621074965,0.0975805973924337
29.1,-0.907810194114727,0,-0.474783617643813,-0.433026576470914
29.2,-0.299739985064482,0,-0.418932746248247,0.119192761183765
29.3,-1.4224800777971,0,-0.359462218635814,-1.06301785916129
29.4,0.196434964800109,0,-0.29700077655821,0.493435741358319
29.5,-0.372541239521438,0,-0.232200715262706,-0.140340524258732
29.6,-0.146167636349825,0,-0.165731147892658,0.0195635115428329
29.7,0.966771538997641,0,-0.0982711692892099,1.06504270828685
29.8,0.255923928384654,0,-0.0305029883296101,0.286426916714264
29.9,0.606166808090389,0,0.0368949024367701,0.569271905653619
30,0.592995961909647,0,0.103254452149632,0.489741509760015
